"urbrur","roof","walls","water","electcon","relat","sex","age","hhcivil","expend","income","savings","ori_hid","sampling_weight","household_weights"
"1152",2,"4","3",3,4,3,"2",2,1,14698990,4.2e+07,8255350,243,100,20
"1153",2,"4","3",3,4,3,"1",6,1,30622432,66100000,7389366,243,100,20
"1154",2,"4","3",3,4,1,"1",25,2,63309377,74300000,6318494,244,100,25
"1155",2,"4","3",3,4,2,"2",23,2,55292916,51900000,6016854,244,100,25
"1156",2,"4","3",3,4,3,"2",3,1,68513256,3.5e+07,2299974,244,100,25
"1157",2,"4","3",3,4,3,"1",0,1,92910880,25100000,1941670,244,100,25
"1158",2,"4","3",3,4,1,"1",62,4,17129952,84400000,4733407,245,100,100
"1159",2,"4","2",3,1,1,"1",46,2,28209355,1.5e+07,9638702,246,100,25
"1160",2,"4","2",3,1,2,"2",37,2,21282046,95300000,8437620,246,100,25
"1161",2,"4","2",3,1,3,"2",12,1,65001762,6.9e+07,1491857,246,100,25
"1162",2,"4","2",3,1,3,"2",5,1,91849911,98700000,9557412,246,100,25
"1163",2,"4","2",4,1,1,"1",44,2,22926213,32500000,5007547,247,100,16.6666666666667
"1164",2,"4","2",4,1,2,"2",41,2,25515497,86900000,9775748,247,100,16.6666666666667
"1165",2,"4","2",4,1,3,"2",13,1,92682779,61200000,7439986,247,100,16.6666666666667
"1166",2,"4","2",4,1,3,"1",19,1,89220876,78700000,579927.6,247,100,16.6666666666667
"1167",2,"4","2",4,1,3,"1",10,1,35539299,28100000,8905823,247,100,16.6666666666667
"1168",2,"4","2",4,1,3,"1",16,1,93384451,13800000,9216014,247,100,16.6666666666667
"1169",2,"4","3",4,4,1,"1",38,2,71728379,79200000,950414.4,248,100,16.6666666666667
"1170",2,"4","3",4,4,2,"2",35,2,77738971,67200000,1217950,248,100,16.6666666666667
"1171",2,"4","3",4,4,3,"1",4,1,24973297,7431045,9789473,248,100,16.6666666666667
"1172",2,"4","3",4,4,3,"2",14,1,35855728,9993454,4617793,248,100,16.6666666666667
"1173",2,"4","3",4,4,3,"1",8,1,95384258,13900000,3950253,248,100,16.6666666666667
"1174",2,"4","3",4,4,3,"1",12,1,48917627,11200000,5393330,248,100,16.6666666666667
"1175",2,"4","3",4,4,1,"2",61,4,44345549,3.4e+07,7174334,249,100,100
"1176",2,"4","2",3,1,1,"1",42,2,7273721,98900000,4506346,250,100,16.6666666666667
"1177",2,"4","2",3,1,2,"2",39,2,30690950,9909605,3011719,250,100,16.6666666666667
"1178",2,"4","2",3,1,3,"1",5,1,28566414,81800000,9910657,250,100,16.6666666666667
"1179",2,"4","2",3,1,3,"2",13,1,27587146,89200000,6548241,250,100,16.6666666666667
"1180",2,"4","2",3,1,3,"2",8,1,11456,49400000,8787920,250,100,16.6666666666667
"1181",2,"4","2",3,1,3,"1",18,1,45690188,26100000,8322773,250,100,16.6666666666667
"1182",2,"4","2",3,1,1,"1",44,2,3476253,84600000,8375781,251,100,10
"1183",2,"4","2",3,1,2,"2",40,2,25998297,16200000,9276567,251,100,10
"1184",2,"4","2",3,1,3,"2",11,1,22746202,41500000,7827314,251,100,10
"1185",2,"4","2",3,1,3,"2",5,1,61282736,46500000,5122907,251,100,10
"1186",2,"4","2",3,1,3,"2",17,1,87853801,13200000,9089251,251,100,10
"1187",2,"4","2",3,1,3,"1",19,1,48476630,9701810,2875051,251,100,10
"1188",2,"4","2",3,1,3,"1",3,1,23198749,85100000,5971800,251,100,10
"1189",2,"4","2",3,1,3,"1",13,1,92370838,61800000,4067384,251,100,10
"1190",2,"4","2",3,1,3,"1",8,1,7333779,58400000,4697546,251,100,10
"1191",2,"4","2",3,1,3,"1",15,1,82609725,32400000,9369053,251,100,10
"1192",2,"4","2",3,1,1,"1",38,2,34160328,51800000,7403823,252,100,11.1111111111111
"1193",2,"4","2",3,1,2,"2",36,2,73679566,73400000,59374.54,252,100,11.1111111111111
"1194",2,"4","2",3,1,3,"2",3,1,32630816,33400000,6808263,252,100,11.1111111111111
"1195",2,"4","2",3,1,3,"1",13,1,32755503,3168531,5351591,252,100,11.1111111111111
"1196",2,"4","2",3,1,3,"2",15,1,51611865,9011080,5202921,252,100,11.1111111111111
"1197",2,"4","2",3,1,3,"1",8,1,48995516,55300000,7423829,252,100,11.1111111111111
"1198",2,"4","2",3,1,3,"2",0,1,41971415,26700000,3483308,252,100,11.1111111111111
"1199",2,"4","2",3,1,3,"1",5,1,33669844,20100000,9596105,252,100,11.1111111111111
"1200",2,"4","2",3,1,3,"1",10,1,36918679,30100000,2815195,252,100,11.1111111111111
"1201",2,"4","3",3,4,1,"1",41,2,2337963,8152475,9274587,253,100,16.6666666666667
"1202",2,"4","3",3,4,2,"2",37,2,59822786,62300000,4361787,253,100,16.6666666666667
"1203",2,"4","3",3,4,3,"1",15,1,58908570,4.4e+07,146653.5,253,100,16.6666666666667
"1204",2,"4","3",3,4,3,"1",10,1,62299627,81600000,9850226,253,100,16.6666666666667
"1205",2,"4","3",3,4,3,"2",4,1,21198663,51800000,88364.84,253,100,16.6666666666667
"1206",2,"4","3",3,4,3,"1",6,1,36297777,60800000,9850491,253,100,16.6666666666667
"1207",2,"4","3",3,4,1,"2",63,4,21307828,46800000,615953.4,254,100,100
"1208",2,"4","3",3,1,1,"1",52,2,37887701,5704256,6037135,255,100,25
"1209",2,"4","3",3,1,2,"2",48,2,91559124,13100000,1456476,255,100,25
"1210",2,"4","3",3,1,3,"2",21,3,17403845,84400000,9398801,255,100,25
"1211",2,"4","3",3,1,3,"1",13,1,72150618,37100000,6352031,255,100,25
"1212",2,"4","2",3,4,1,"1",38,2,89553463,49700000,256922.5,256,100,14.2857142857143
"1213",2,"4","2",3,4,2,"2",34,2,77912539,16900000,6337031,256,100,14.2857142857143
"1214",2,"4","2",3,4,3,"1",15,1,6427199,9.7e+07,8887092,256,100,14.2857142857143
"1215",2,"4","2",3,4,3,"2",9,1,1630663,7.1e+07,734609.3,256,100,14.2857142857143
"1216",2,"4","2",3,4,3,"2",10,1,27208507,62800000,8622818,256,100,14.2857142857143
"1217",2,"4","2",3,4,3,"2",6,1,73718768,2.4e+07,350427.3,256,100,14.2857142857143
"1218",2,"4","2",3,4,3,"1",13,1,56960714,10800000,1179538,256,100,14.2857142857143
"1219",2,"4","3",3,1,1,"1",34,2,99936694,15800000,7533539,257,100,25
"1220",2,"4","3",3,1,2,"2",29,2,23127660,60900000,3562500,257,100,25
"1221",2,"4","3",3,1,3,"2",9,1,42717797,90900000,2160704,257,100,25
"1222",2,"4","3",3,1,3,"1",6,1,92741698,4.6e+07,9357875,257,100,25
"1223",2,"4","3",5,1,1,"1",64,2,42100903,33500000,5643641,258,100,50
"1224",2,"4","3",5,1,2,"2",55,2,84427047,25500000,2315902,258,100,50
"1225",2,"4","3",5,1,1,"1",48,2,46595907,3755865,2492153,259,100,25
"1226",2,"4","3",5,1,2,"2",42,2,9076554,90200000,8113877,259,100,25
"1227",2,"4","3",5,1,3,"1",12,1,75114530,71500000,4046265,259,100,25
"1228",2,"4","3",5,1,3,"1",9,1,2127936,99100000,3091594,259,100,25
"1229",2,"4","3",5,1,1,"1",62,2,50795865,34800000,960339.4,260,100,50
"1230",2,"4","3",5,1,2,"2",57,2,72332668,3531266,4948541,260,100,50
"1231",2,"4","3",5,1,1,"1",33,2,82285738,38400000,4495079,261,100,16.6666666666667
"1232",2,"4","3",5,1,2,"2",31,2,91197175,74500000,320833.5,261,100,16.6666666666667
"1233",2,"4","3",5,1,3,"2",9,1,51096171,20200000,4980029,261,100,16.6666666666667
"1234",2,"4","3",5,1,3,"1",11,1,96805698,82600000,9108815,261,100,16.6666666666667
"1235",2,"4","3",5,1,3,"1",2,1,42446503,92600000,3686757,261,100,16.6666666666667
"1236",2,"4","3",5,1,3,"2",6,1,57479912,93200000,2600829,261,100,16.6666666666667
"1237",2,"4","2",5,4,1,"1",39,2,31315413,2.5e+07,1785617,262,100,20
"1238",2,"4","2",5,4,2,"2",37,2,56794763,70100000,4045119,262,100,20
"1239",2,"4","2",5,4,3,"2",14,1,75392741,38400000,4054993,262,100,20
"1240",2,"4","2",5,4,3,"2",12,1,12210011,56700000,5395788,262,100,20
"1241",2,"4","2",5,4,3,"2",9,1,81350929,82300000,6485004,262,100,20
"1242",2,"4","3",3,1,1,"1",49,2,27098960,35600000,2710994,263,100,14.2857142857143
"1243",2,"4","3",3,1,2,"2",39,2,89488804,52500000,4780948,263,100,14.2857142857143
"1244",2,"4","3",3,1,3,"2",13,1,50553870,47200000,141295.5,263,100,14.2857142857143
"1245",2,"4","3",3,1,3,"1",8,1,80819416,65800000,6673647,263,100,14.2857142857143
"1246",2,"4","3",3,1,3,"2",15,1,81609625,88600000,8672333,263,100,14.2857142857143
"1247",2,"4","3",3,1,3,"2",4,1,56287211,73100000,5505227,263,100,14.2857142857143
"1248",2,"4","3",3,1,3,"2",10,1,213622,44600000,354634.4,263,100,14.2857142857143
"1249",2,"4","3",5,4,1,"2",67,4,4497452,1.1e+07,9228619,264,100,100
"1250",2,"4","3",5,1,1,"1",36,2,81079096,85100000,6134253,265,100,25
"1251",2,"4","3",5,1,2,"2",28,2,87892777,32400000,314285.3,265,100,25
"1252",2,"4","3",5,1,3,"1",6,1,89922804,73300000,9734355,265,100,25
"1253",2,"4","3",5,1,3,"2",2,1,91758424,80700000,3502297,265,100,25
"1254",2,"4","3",5,1,1,"1",43,2,1977773,12500000,4076801,266,100,12.5
"1255",2,"4","3",5,1,2,"2",39,2,98701566,20300000,164332.7,266,100,12.5
"1256",2,"4","3",5,1,3,"1",7,1,41023955,59700000,2568030,266,100,12.5
"1257",2,"4","3",5,1,3,"2",10,1,29040501,82800000,5819162,266,100,12.5
"1258",2,"4","3",5,1,3,"1",11,1,17794935,93800000,5635038,266,100,12.5
"1259",2,"4","3",5,1,3,"1",17,1,2976576,38500000,8888896,266,100,12.5
"1260",2,"4","3",5,1,3,"1",6,1,98768693,1020766,8112268,266,100,12.5
"1261",2,"4","3",5,1,3,"2",14,1,60074055,8501146,6748541,266,100,12.5
"1262",2,"4","3",5,1,1,"1",40,2,6415953,17200000,86758.3,267,100,16.6666666666667
"1263",2,"4","3",5,1,2,"2",28,2,57655996,58200000,3729645,267,100,16.6666666666667
"1264",2,"4","3",5,1,3,"1",4,1,37656656,60500000,2376602,267,100,16.6666666666667
"1265",2,"4","3",5,1,3,"2",8,1,17116372,43300000,478074.9,267,100,16.6666666666667
"1266",2,"4","3",5,1,3,"2",0,1,29337227,6.7e+07,2023985,267,100,16.6666666666667
"1267",2,"4","3",5,1,3,"2",2,1,73654187,13600000,2716491,267,100,16.6666666666667
"1268",2,"4","3",5,4,1,"1",74,2,31782228,6e+07,6408167,268,100,50
"1269",2,"4","3",5,4,2,"2",60,2,33471900,64700000,2315750,268,100,50
"1270",2,"4","3",5,4,1,"1",29,2,94833535,687679.6,8919705,269,100,20
"1271",2,"4","3",5,4,2,"2",28,2,52887470,92800000,4620170,269,100,20
"1272",2,"4","3",5,4,3,"1",3,1,19223738,81100000,3980614,269,100,20
"1273",2,"4","3",5,4,3,"1",0,1,10225564,58300000,1613221,269,100,20
"1274",2,"4","3",5,4,6,"2",72,4,87383920,83900000,5320453,269,100,20
"1275",2,"4","3",5,1,1,"1",32,2,14362034,96200000,7811026,270,100,20
"1276",2,"4","3",5,1,2,"2",29,2,48080397,44600000,7447812,270,100,20
"1277",2,"4","3",5,1,3,"2",1,1,70433313,3.9e+07,3434872,270,100,20
"1278",2,"4","3",5,1,3,"1",7,1,72362328,25300000,4565383,270,100,20
"1279",2,"4","3",5,1,3,"2",5,1,22491512,8.2e+07,9340774,270,100,20
"1280",2,"4","3",5,4,1,"1",29,2,22184391,65400000,3565048,271,100,25
"1281",2,"4","3",5,4,2,"2",28,2,56539208,92300000,4549524,271,100,25
"1282",2,"4","3",5,4,3,"2",5,1,57536101,22400000,6186112,271,100,25
"1283",2,"4","3",5,4,3,"1",3,1,61279798,48800000,8610781,271,100,25
"1284",2,"9","3",5,4,1,"1",26,2,93106592,12400000,3939605,272,100,25
"1285",2,"9","3",5,4,2,"2",23,2,50233626,68500000,1666254,272,100,25
"1286",2,"9","3",5,4,3,"2",0,1,44002023,84500000,2250326,272,100,25
"1287",2,"9","3",5,4,3,"1",2,1,690307,7104995,258989.5,272,100,25
"1288",2,"4","3",3,4,1,"1",25,2,56111896,12200000,5876293,273,100,25
"1289",2,"4","3",3,4,2,"2",28,2,64152104,37300000,6854279,273,100,25
"1290",2,"4","3",3,4,3,"2",1,1,21341923,15900000,8127340,273,100,25
"1291",2,"4","3",3,4,3,"1",3,1,95067161,87300000,252037.5,273,100,25
"1292",2,"4","3",4,4,1,"1",40,2,56710649,83300000,4282592,274,100,20
"1293",2,"4","3",4,4,2,"2",38,2,14930898,67700000,1098513,274,100,20
"1294",2,"4","3",4,4,3,"2",8,1,35261017,21700000,501935,274,100,20
"1295",2,"4","3",4,4,3,"2",11,1,79432309,54300000,1764973,274,100,20
"1296",2,"4","3",4,4,3,"2",3,1,85179234,60800000,2370712,274,100,20
"1297",2,"4","3",3,1,1,"1",82,2,94849664,7117651,7713837,275,100,50
"1298",2,"4","3",3,1,2,"2",71,2,47167271,84800000,4582289,275,100,50
"1299",2,"4","2",3,1,1,"1",40,2,56507820,29300000,133476.6,276,100,12.5
"1300",2,"4","2",3,1,2,"2",26,2,70831269,3835554,2334708,276,100,12.5
"1301",2,"4","2",3,1,3,"1",11,1,43758944,16800000,5787844,276,100,12.5
"1302",2,"4","2",3,1,3,"1",13,1,16902995,77500000,3623141,276,100,12.5
"1303",2,"4","2",3,1,3,"2",3,1,68984741,19600000,6330758,276,100,12.5
"1304",2,"4","2",3,1,3,"2",6,1,70304120,61600000,5429137,276,100,12.5
"1305",2,"4","2",3,1,3,"2",1,1,45430279,45100000,6065852,276,100,12.5
"1306",2,"4","2",3,1,3,"1",17,1,2555424,33400000,156847.9,276,100,12.5
"1307",2,"4","3",3,1,1,"1",69,2,53011131,57100000,8566347,277,100,25
"1308",2,"4","3",3,1,2,"2",62,2,17004488,4.6e+07,8163616,277,100,25
"1309",2,"4","3",3,1,3,"2",26,4,94001955,40100000,3845478,277,100,25
"1310",2,"4","3",3,1,5,"2",4,1,72056621,4122825,8403373,277,100,25
"1311",2,"4","2",3,4,1,"1",18,1,51231223,3.2e+07,9840021,278,100,33.3333333333333
"1312",2,"4","2",3,4,9,"1",18,1,22862388,8.4e+07,3728215,278,100,33.3333333333333
"1313",2,"4","2",3,4,9,"1",18,1,95489973,22100000,5377737,278,100,33.3333333333333
"1314",2,"4","3",3,1,1,"1",39,2,58328348,64900000,1034777,279,100,11.1111111111111
"1315",2,"4","3",3,1,2,"2",38,2,88410872,29800000,1754340,279,100,11.1111111111111
"1316",2,"4","3",3,1,3,"2",7,1,8685073,6059712,6278855,279,100,11.1111111111111
"1317",2,"4","3",3,1,3,"1",4,1,20480306,89400000,9386265,279,100,11.1111111111111
"1318",2,"4","3",3,1,3,"2",13,1,47196981,89600000,9216703,279,100,11.1111111111111
"1319",2,"4","3",3,1,3,"2",1,1,93527508,61600000,2973648,279,100,11.1111111111111
"1320",2,"4","3",3,1,3,"2",11,1,5388634,95900000,2310467,279,100,11.1111111111111
"1321",2,"4","3",3,1,6,"2",72,4,80987114,86100000,1003142,279,100,11.1111111111111
"1322",2,"4","3",3,1,7,"2",18,1,47979069,75400000,916940,279,100,11.1111111111111
"1323",2,"4","2",2,1,1,"1",39,2,90844947,1.8e+07,4581556,280,100,20
"1324",2,"4","2",2,1,2,"2",35,2,84046102,38700000,4911799,280,100,20
"1325",2,"4","2",2,1,3,"2",14,1,52621520,9120136,235769.9,280,100,20
"1326",2,"4","2",2,1,3,"1",10,1,26887977,29700000,5496083,280,100,20
"1327",2,"4","2",2,1,3,"1",12,1,95947647,86400000,5934359,280,100,20
"1328",2,"4","3",5,1,1,"2",67,3,26831123,63100000,2109784,281,100,100
"1329",2,"4","2",5,1,1,"1",32,2,37896228,6796118,4547333,282,100,25
"1330",2,"4","2",5,1,2,"2",26,2,98998165,45400000,4153959,282,100,25
"1331",2,"4","2",5,1,3,"1",0,1,8436514,31800000,180624.8,282,100,25
"1332",2,"4","2",5,1,3,"2",2,1,50034970,67600000,421245.8,282,100,25
"1333",2,"4","3",3,1,1,"1",63,2,93965638,48900000,7880810,283,100,25
"1334",2,"4","3",3,1,2,"2",57,2,29965135,47200000,1351627,283,100,25
"1335",2,"4","3",3,1,3,"2",14,1,98532164,4.4e+07,9171517,283,100,25
"1336",2,"4","3",3,1,3,"2",27,3,75095546,10300000,3205795,283,100,25
"1337",2,"4","3",5,4,1,"2",47,3,82877707,81600000,1934160,284,100,50
"1338",2,"4","3",5,4,3,"2",18,1,5866736,98400000,3045505,284,100,50
"1339",2,"4","3",3,1,1,"1",50,2,20618737,8.9e+07,1065176,285,100,14.2857142857143
"1340",2,"4","3",3,1,2,"2",47,2,45092648,39200000,3565357,285,100,14.2857142857143
"1341",2,"4","3",3,1,3,"1",27,1,73024195,5.3e+07,2555349,285,100,14.2857142857143
"1342",2,"4","3",3,1,3,"1",17,1,8254133,37700000,5442467,285,100,14.2857142857143
"1343",2,"4","3",3,1,3,"2",15,1,56368428,76500000,889172.1,285,100,14.2857142857143
"1344",2,"4","3",3,1,3,"1",9,1,2760981,61200000,3395473,285,100,14.2857142857143
"1345",2,"4","3",3,1,3,"2",12,1,67801702,41300000,8858452,285,100,14.2857142857143
"1346",2,"4","3",3,1,1,"1",65,2,95300597,75800000,4364722,286,100,50
"1347",2,"4","3",3,1,2,"2",61,2,91105080,5e+07,4426867,286,100,50
"1348",2,"4","3",3,4,1,"1",33,2,30948025,31500000,8681085,287,100,16.6666666666667
"1349",2,"4","3",3,4,2,"2",37,2,31921172,12100000,2104601,287,100,16.6666666666667
"1350",2,"4","3",3,4,3,"1",3,1,4556813,1019556,6775348,287,100,16.6666666666667
"1351",2,"4","3",3,4,3,"2",8,1,72802716,5.8e+07,367264.4,287,100,16.6666666666667
"1352",2,"4","3",3,4,3,"1",17,1,78513658,68500000,3336501,287,100,16.6666666666667
"1353",2,"4","3",3,4,3,"1",5,1,21258472,67300000,4937047,287,100,16.6666666666667
"1354",2,"4","3",3,1,1,"1",36,2,18262090,64400000,8559408,288,100,16.6666666666667
"1355",2,"4","3",3,1,2,"2",34,2,50220495,7286652,368506.4,288,100,16.6666666666667
"1356",2,"4","3",3,1,3,"1",6,1,33018678,35300000,7724248,288,100,16.6666666666667
"1357",2,"4","3",3,1,3,"2",10,1,8027072,33300000,148425.8,288,100,16.6666666666667
"1358",2,"4","3",3,1,3,"1",1,1,12125310,97500000,652048.3,288,100,16.6666666666667
"1359",2,"4","3",3,1,3,"1",11,1,40683940,55600000,2085997,288,100,16.6666666666667
"1360",2,"4","3",1,1,1,"1",35,2,9472541,40200000,8779840,289,100,14.2857142857143
"1361",2,"4","3",1,1,2,"2",29,2,44848123,88600000,3337768,289,100,14.2857142857143
"1362",2,"4","3",1,1,3,"1",10,1,41613382,47800000,8917342,289,100,14.2857142857143
"1363",2,"4","3",1,1,3,"2",8,1,65501976,88100000,8964106,289,100,14.2857142857143
"1364",2,"4","3",1,1,3,"1",1,1,2207639,82700000,6449212,289,100,14.2857142857143
"1365",2,"4","3",1,1,3,"2",8,1,75614667,94900000,246914.9,289,100,14.2857142857143
"1366",2,"4","3",1,1,3,"1",6,1,23139340,19800000,3517100,289,100,14.2857142857143
"1367",2,"4","3",1,4,1,"2",60,4,28275526,59300000,4317026,290,100,100
"1368",2,"4","3",1,1,1,"1",40,2,7738087,35300000,7224596,291,100,25
"1369",2,"4","3",1,1,2,"2",38,2,75340456,69800000,6995407,291,100,25
"1370",2,"4","3",1,1,3,"2",5,1,428432,44500000,6797481,291,100,25
"1371",2,"4","3",1,1,3,"1",7,1,8613345,78300000,6950360,291,100,25
"1372",2,"4","2",5,1,1,"1",33,2,18361236,41900000,4754673,292,100,12.5
"1373",2,"4","2",5,1,2,"2",32,2,93311960,32300000,645680.1,292,100,12.5
"1374",2,"4","2",5,1,3,"2",5,1,79479265,90900000,8035103,292,100,12.5
"1375",2,"4","2",5,1,3,"2",11,1,78818589,5.2e+07,9079775,292,100,12.5
"1376",2,"4","2",5,1,3,"2",2,1,55695921,82700000,4448397,292,100,12.5
"1377",2,"4","2",5,1,3,"1",9,1,19189098,96400000,2063140,292,100,12.5
"1378",2,"4","2",5,1,3,"1",7,1,91189897,10600000,949654.4,292,100,12.5
"1379",2,"4","2",5,1,3,"1",5,1,83510274,32600000,543149.1,292,100,12.5
"1380",2,"4","3",5,1,1,"1",61,2,49189168,92500000,2575664,293,100,50
"1381",2,"4","3",5,1,2,"2",58,2,36089861,33400000,7474625,293,100,50
"1382",2,"4","3",5,1,1,"1",44,2,21385570,85700000,7956668,294,100,16.6666666666667
"1383",2,"4","3",5,1,2,"2",41,2,48111096,40700000,5899354,294,100,16.6666666666667
"1384",2,"4","3",5,1,3,"2",12,1,76709300,30700000,1576628,294,100,16.6666666666667
"1385",2,"4","3",5,1,3,"2",11,1,18099801,16200000,4469355,294,100,16.6666666666667
"1386",2,"4","3",5,1,3,"1",4,1,64851195,68600000,6820767,294,100,16.6666666666667
"1387",2,"4","3",5,1,3,"1",2,1,35994047,91100000,6392914,294,100,16.6666666666667
"1388",2,"4","3",5,4,1,"1",62,2,43610513,60200000,9218154,295,100,50
"1389",2,"4","3",5,4,2,"2",61,2,52595365,83500000,481262.3,295,100,50
"1390",2,"4","2",5,4,1,"1",62,4,995727,42100000,9472104,296,100,100
"1391",2,"4","3",5,1,1,"1",46,2,47112787,19200000,6067047,297,100,16.6666666666667
"1392",2,"4","3",5,1,2,"2",44,2,41506127,5.8e+07,5721144,297,100,16.6666666666667
"1393",2,"4","3",5,1,3,"2",16,1,41617787,32400000,9176385,297,100,16.6666666666667
"1394",2,"4","3",5,1,3,"2",0,1,63251287,3410516,196275.3,297,100,16.6666666666667
"1395",2,"4","3",5,1,3,"1",8,1,14445931,72100000,7658093,297,100,16.6666666666667
"1396",2,"4","3",5,1,3,"1",4,1,50317234,2149673,5215402,297,100,16.6666666666667
"1397",2,"4","3",5,4,1,"1",35,4,87388545,1920409,5254411,298,100,20
"1398",2,"4","3",5,4,3,"1",4,1,50467378,51600000,8023739,298,100,20
"1399",2,"4","3",5,4,3,"1",8,1,3932855,74400000,8839089,298,100,20
"1400",2,"4","3",5,4,3,"2",8,1,53202367,86700000,8482603,298,100,20
"1401",2,"4","3",5,4,3,"1",5,1,20643114,63200000,3532051,298,100,20
"1402",2,"4","3",5,1,1,"2",46,4,59149289,8.8e+07,1203655,299,100,16.6666666666667
"1403",2,"4","3",5,1,3,"1",25,1,44203594,3494738,1442766,299,100,16.6666666666667
"1404",2,"4","3",5,1,3,"1",14,1,8262607,88200000,1376799,299,100,16.6666666666667
"1405",2,"4","3",5,1,3,"1",8,1,11947584,10300000,6324703,299,100,16.6666666666667
"1406",2,"4","3",5,1,3,"1",11,1,46280918,71700000,4736173,299,100,16.6666666666667
"1407",2,"4","3",5,1,3,"1",16,1,80062485,72200000,3059908,299,100,16.6666666666667
"1408",2,"4","2",5,1,1,"1",42,2,95557046,85100000,775970.3,300,100,16.6666666666667
"1409",2,"4","2",5,1,2,"2",39,2,42294317,87300000,6756017,300,100,16.6666666666667
"1410",2,"4","2",5,1,3,"2",1,1,35198703,72300000,2209819,300,100,16.6666666666667
"1411",2,"4","2",5,1,3,"1",3,1,93943220,71200000,5434863,300,100,16.6666666666667
"1412",2,"4","2",5,1,3,"2",11,1,86114275,57100000,2733171,300,100,16.6666666666667
"1413",2,"4","2",5,1,3,"2",7,1,59246325,31100000,622333.4,300,100,16.6666666666667
"1414",2,"4","2",5,4,1,"1",69,2,12109806,888872.6,6703316,301,100,33.3333333333333
"1415",2,"4","2",5,4,2,"2",59,2,18945602,310806.4,2019211,301,100,33.3333333333333
"1416",2,"4","2",5,4,3,"1",20,1,72778469,86100000,6811139,301,100,33.3333333333333
"1417",2,"4","3",5,1,1,"1",66,2,71235293,41300000,2072485,302,100,20
"1418",2,"4","3",5,1,2,"2",60,2,82343560,16800000,7660732,302,100,20
"1419",2,"4","3",5,1,3,"1",20,1,50524998,1120429,5390717,302,100,20
"1420",2,"4","3",5,1,3,"1",15,1,19287458,95300000,2240103,302,100,20
"1421",2,"4","3",5,1,3,"1",18,1,46825379,98600000,9784177,302,100,20
"1422",2,"4","3",2,4,1,"2",52,4,33099511,91100000,8416277,303,100,100
"1423",2,"4","3",5,4,1,"1",34,2,58517772,766564.4,4705867,304,100,50
"1424",2,"4","3",5,4,2,"2",32,2,19607231,1501714,5101231,304,100,50
"1425",2,"4","3",5,1,1,"1",31,2,21032514,91100000,3845916,305,100,16.6666666666667
"1426",2,"4","3",5,1,2,"2",29,2,58276659,11200000,9927236,305,100,16.6666666666667
"1427",2,"4","3",5,1,3,"2",5,1,91974252,63900000,2433172,305,100,16.6666666666667
"1428",2,"4","3",5,1,3,"1",1,1,54407513,47100000,5224192,305,100,16.6666666666667
"1429",2,"4","3",5,1,3,"1",3,1,52044314,47500000,7679003,305,100,16.6666666666667
"1430",2,"4","3",5,1,3,"1",7,1,88762176,2842050,5052834,305,100,16.6666666666667
"1431",2,"4","2",5,1,1,"1",59,4,2456961,85300000,2932985,306,100,50
"1432",2,"4","2",5,1,3,"1",25,1,23719661,72900000,702941.9,306,100,50
"1433",2,"4","3",5,4,1,"1",32,2,55831808,60400000,7748705,307,100,20
"1434",2,"4","3",5,4,2,"2",30,2,35570815,7483606,4118177,307,100,20
"1435",2,"4","3",5,4,3,"2",5,1,73388708,1.8e+07,1642313,307,100,20
"1436",2,"4","3",5,4,3,"1",3,1,44973069,2178751,8949365,307,100,20
"1437",2,"4","3",5,4,3,"1",1,1,15702929,5.5e+07,769603.4,307,100,20
"1438",2,"4","2",2,1,1,"1",61,2,86773616,86900000,5857129,308,100,16.6666666666667
"1439",2,"4","2",2,1,2,"2",46,2,59141803,44200000,5233740,308,100,16.6666666666667
"1440",2,"4","2",2,1,3,"1",20,1,83881271,84100000,1031885,308,100,16.6666666666667
"1441",2,"4","2",2,1,3,"1",17,1,26838905,16900000,4409237,308,100,16.6666666666667
